Step,Multiplier_0_deg,Multiplier_120_deg,Multiplier_240_deg,Multiplier_Res,Alpha_Res
114,0.828637948,0.272722916,0.228835665,0.579107241,3.763092767
115,0.843055577,0.30349063,0.226311207,0.582005418,6.594578806
116,0.834329178,0.308030492,0.223664905,0.573157358,7.323656822
117,0.808343094,0.288437453,0.221875559,0.556181864,5.948982807
118,0.786482445,0.277624558,0.221917384,0.538875378,5.136389067
119,0.781009883,0.291598789,0.224081904,0.526426881,6.37712094
120,0.782808361,0.311372074,0.227259575,0.51863356,8.074051488
121,0.782122792,0.315476101,0.230168866,0.514630739,8.253658287
122,0.777812917,0.30487758,0.231528249,0.513553744,7.105214825
123,0.774255639,0.295674182,0.230056578,0.514537899,6.340786292
124,0.77638541,0.302599418,0.22541732,0.51671853,7.432493162
125,0.783465482,0.323834074,0.220250592,0.519230961,9.948731978
126,0.786936493,0.333126806,0.217682442,0.521210518,11.05892125
127,0.784895418,0.323632298,0.218563563,0.521792523,10.04280449
128,0.780538923,0.311010239,0.221469291,0.520112305,8.574327224
129,0.778552221,0.311895773,0.225021179,0.515612282,8.390272807
130,0.781633167,0.332129365,0.228557445,0.509251198,10.14459531
131,0.780411421,0.342941214,0.231637117,0.502454983,11.06032477
132,0.771943155,0.331189792,0.233819281,0.496649699,9.775513882
133,0.76407048,0.317425483,0.234663026,0.493261406,8.355063744
134,0.764753419,0.320152619,0.233814035,0.493467756,8.715160814
135,0.768282311,0.325356732,0.231600743,0.496487844,9.412365808
136,0.771223391,0.327195166,0.228675164,0.500612542,9.812987079
137,0.773115537,0.327970713,0.225691255,0.50412714,10.11956611
138,0.773444689,0.329989527,0.223302973,0.505316935,10.53535457
139,0.771745653,0.335356069,0.222164276,0.502637017,11.24620542
140,0.768917966,0.343488356,0.222929121,0.496804137,12.13161118
141,0.766985994,0.351893765,0.226251412,0.490143575,12.82624161
142,0.767803572,0.358038815,0.232301796,0.485015003,12.9741551
143,0.772009755,0.359390025,0.239586469,0.483778094,12.38407572
144,0.779457895,0.35357994,0.246283871,0.488446015,10.96668928
145,0.783582911,0.342443685,0.251339821,0.493044845,9.208201257
146,0.781971189,0.332244085,0.254508627,0.49321092,7.845084049
147,0.779986086,0.328368342,0.255583137,0.492064389,7.35985794
148,0.780836401,0.330325914,0.254356201,0.492905923,7.670572835
149,0.786482106,0.335648128,0.250620668,0.498812803,8.489165879
150,0.785914928,0.34186482,0.24428973,0.500029625,9.729391412
151,0.772685108,0.346505825,0.238477115,0.489222426,11.02476553
152,0.765597437,0.347439914,0.239027118,0.481604272,11.24173999
153,0.768984745,0.345485849,0.245597815,0.481281006,10.35463128
154,0.778672432,0.342978852,0.254556049,0.485976065,9.066015094
155,0.787624835,0.341581189,0.2577007,0.493361155,8.46703041
156,0.790592227,0.341337072,0.250047014,0.501175217,9.076220217
157,0.795266707,0.342057353,0.247307197,0.507265185,9.309162219
158,0.802272703,0.343552888,0.253914586,0.509487742,8.764114472
159,0.805555271,0.34563453,0.264007349,0.505699632,8.035632938
160,0.799929966,0.348113134,0.268829958,0.496231544,7.95326634
161,0.790352553,0.350799553,0.261310867,0.490459056,9.091649691
162,0.799095818,0.353504642,0.259359815,0.499364445,9.3968173
163,0.827569722,0.356039254,0.269242742,0.520386219,8.305230376
164,0.849880481,0.358214244,0.279253029,0.535530695,7.336180891
165,0.845108427,0.359864285,0.279229863,0.530180317,7.568571398
166,0.825592999,0.36096103,0.273523777,0.513959418,8.472367617
167,0.815535832,0.361524995,0.271597986,0.50501539,8.871056488
168,0.826437982,0.361576759,0.27795446,0.511821658,8.134232356
169,0.847587564,0.361136898,0.288674667,0.526435491,6.846265876
170,0.865260949,0.360225992,0.297188185,0.539323993,5.809637946
171,0.862120796,0.358864617,0.28728348,0.542599567,6.560270579
172,0.851064479,0.357073744,0.277624997,0.538131856,7.345850091
173,0.850420283,0.355050022,0.28918419,0.53137367,6.162416603
174,0.856693152,0.35344172,0.307395264,0.527783312,4.333191691
175,0.863964841,0.352927344,0.313185078,0.532023081,3.709187684
176,0.865260728,0.353515048,0.30577971,0.537206344,4.413485521
177,0.863881958,0.354669114,0.299251939,0.539062075,5.107804545
178,0.868578204,0.355838124,0.304342792,0.540331268,4.734295196
179,0.879357389,0.356470663,0.316752238,0.543834827,3.626337794
180,0.893343281,0.356015314,0.32819345,0.551765227,2.502783493
181,0.886912615,0.35392066,0.324656856,0.548209966,2.649670854
182,0.864487417,0.349635284,0.311989885,0.534669719,3.495820043
183,0.868645975,0.342771407,0.314747632,0.540431664,2.573861618
184,0.890081688,0.333973796,0.328377786,0.558926908,0.496800667
185,0.899809811,0.324288862,0.336817269,0.569360135,-1.09191379
186,0.887056895,0.314763919,0.332767173,0.563507082,-1.585478368
187,0.871023274,0.306446279,0.324657416,0.555695276,-1.626342239
188,0.871686309,0.300383256,0.321804459,0.56089932,-1.895358723
189,0.887809101,0.297622161,0.325820424,0.576605168,-2.427319853
190,0.905722043,0.299206046,0.333771649,0.589993088,-2.908285154
191,0.917572743,0.303436634,0.342265193,0.595671719,-3.236148867
192,0.927591406,0.305124793,0.348351101,0.602018492,-3.565101126
193,0.935237665,0.305315396,0.351787136,0.608019822,-3.795264955
194,0.939184178,0.305860155,0.352642443,0.611276986,-3.800276155
195,0.938083731,0.308610783,0.350986168,0.609391259,-3.452498909
196,0.932417656,0.315414145,0.347111262,0.601781362,-2.614478172
197,0.928607675,0.324194299,0.342261283,0.595585442,-1.505375412
198,0.929674853,0.322222871,0.337932127,0.599751676,-1.299794404
199,0.935392303,0.30821677,0.335619689,0.613932919,-2.215324674
200,0.94234691,0.298244747,0.336819869,0.625707054,-3.060525975
201,0.945430435,0.302445001,0.342137983,0.624086366,-3.157491145
202,0.932626879,0.29495932,0.347377878,0.613141099,-4.24595591
203,0.916188526,0.281191748,0.351051043,0.603109279,-5.757215989
204,0.909813514,0.273994738,0.353075848,0.60019837,-6.552064638
205,0.912353575,0.273749684,0.353370697,0.602750485,-6.568939243
206,0.920611057,0.279405095,0.351908576,0.608204058,-5.92566781
207,0.931180572,0.289077069,0.349267255,0.614224257,-4.868270181
208,0.939212114,0.295112404,0.34640101,0.62004837,-4.107908173
209,0.941360003,0.290731845,0.344269804,0.625579739,-4.250409852
210,0.939642563,0.27901001,0.343833603,0.630724102,-5.10648477
211,0.937026702,0.265106996,0.345929617,0.635375539,-6.324672645
212,0.937921709,0.25821496,0.348932992,0.639194311,-7.060144401
213,0.940446718,0.258334852,0.348942186,0.641624461,-7.024643164
214,0.938492067,0.257965571,0.34336097,0.642101903,-6.613763632
215,0.932029752,0.255502439,0.336058574,0.640062552,-6.257388711
216,0.92305322,0.251310685,0.332697162,0.634973254,-6.373030247
217,0.91842282,0.254166771,0.335240481,0.62765862,-6.422731201
218,0.919442111,0.263830018,0.340587534,0.620802527,-6.146871267
219,0.917172079,0.262898964,0.345271348,0.617223203,-6.63688523
220,0.914229821,0.253512841,0.345824949,0.619738877,-7.411652924
221,0.918925785,0.246899188,0.338791723,0.631117863,-7.244037385
222,0.92915478,0.248503593,0.322366861,0.646890021,-5.674944903
223,0.932392483,0.251817231,0.302998622,0.656482612,-3.871440975
224,0.930793497,0.249525897,0.293629308,0.660321459,-3.315984597
225,0.926934082,0.242201132,0.295275466,0.659798721,-3.994645497
226,0.922056986,0.235593373,0.300771068,0.656306565,-4.933809439
227,0.920011903,0.235512104,0.308123637,0.651237153,-5.541111648
228,0.924893514,0.242526699,0.322797808,0.645982647,-6.177795147
229,0.927572032,0.246524221,0.333831356,0.641863166,-6.765035848
230,0.922570213,0.244205991,0.332991886,0.638617083,-6.915309718
231,0.909664551,0.240278344,0.31717711,0.634441755,-6.025341314
232,0.892661134,0.238855741,0.294219485,0.627956624,-4.37896979
233,0.887624301,0.239491252,0.299802595,0.620180726,-4.831130165
234,0.882935362,0.240332569,0.304906799,0.612872418,-5.235364608
235,0.871020573,0.239526991,0.290092905,0.607790264,-4.131748298
236,0.8601893,0.235221818,0.273592578,0.606692831,-3.139801482
237,0.859518798,0.226742213,0.273652867,0.610674097,-3.814486826
238,0.866200894,0.220841431,0.28548591,0.615588189,-5.217889812
239,0.86778021,0.219214512,0.293424419,0.614828899,-6.000051041
240,0.857887435,0.220581032,0.288791201,0.606086876,-5.593163265
241,0.845471168,0.223659345,0.27821689,0.59640753,-4.543811309
242,0.840575068,0.227167805,0.269231974,0.593494227,-3.519023416
243,0.840374417,0.229824765,0.256863967,0.597489097,-2.246096398
244,0.84011406,0.230348682,0.243790713,0.603156712,-1.105897708
245,0.838902733,0.228022591,0.238463963,0.605726954,-0.855362222
246,0.83418064,0.224017097,0.239919436,0.602369825,-1.310053118
247,0.823163999,0.219867566,0.24521498,0.591030518,-2.128515981
248,0.811427997,0.216369057,0.251330066,0.578371467,-3.000743818
249,0.804643068,0.213536662,0.254159554,0.571878091,-3.526914632
250,0.802242638,0.211348293,0.250252189,0.572434754,-3.374204718
251,0.80435361,0.209781858,0.243724799,0.5783478,-2.913404666
252,0.811418336,0.208815268,0.241092533,0.587130224,-2.728850584
253,0.821672821,0.208426432,0.243894683,0.59630391,-2.952688467
254,0.830014268,0.20859326,0.24588676,0.60363889,-3.067020096
255,0.831789005,0.209293662,0.241194993,0.607173548,-2.607949627
256,0.826291284,0.210505548,0.232772572,0.604959649,-1.826680563
257,0.815011088,0.212206828,0.227981079,0.595073959,-1.315434472
258,0.804682641,0.214375411,0.230552372,0.582387279,-1.378415718
259,0.804385015,0.216989207,0.235572892,0.578327943,-1.594655933
260,0.809344975,0.220026127,0.237249708,0.580898593,-1.471377556
261,0.81586091,0.223464079,0.235076411,0.586676864,-0.982188889
262,0.822118756,0.227280974,0.232510366,0.592240402,-0.43813774
263,0.826339511,0.231454722,0.232159722,0.594532602,-0.058839203
264,0.826399127,0.235963232,0.233176744,0.591834059,0.233620899
265,0.82020304,0.240784415,0.233924121,0.582879052,0.58401643
266,0.8097637,0.245896179,0.232764542,0.570546689,1.142114657
267,0.801626022,0.251276436,0.228060697,0.562317001,2.049024442
268,0.801149551,0.256475352,0.219482606,0.564081059,3.255832633
269,0.80530849,0.258583381,0.212408084,0.571214231,4.014387826
270,0.8050182,0.25388748,0.208078153,0.575404634,3.953470467
271,0.797032158,0.243961971,0.206131756,0.572922788,3.278181169
272,0.789549927,0.239107219,0.206207833,0.567607938,2.877233732
273,0.790861322,0.248668445,0.207945327,0.563658827,3.587250838
274,0.798287191,0.265501519,0.210983179,0.562031505,4.818893885
275,0.803864159,0.273517036,0.214960294,0.561918466,5.177834412
276,0.803378104,0.265032667,0.219501881,0.56249458,4.019725519
277,0.801255079,0.253593551,0.224198928,0.562934718,2.591858294
278,0.803748564,0.254956474,0.228637271,0.562413752,2.322678089
279,0.809510024,0.267868846,0.232404445,0.560215913,3.142738508
280,0.811662223,0.277277874,0.235089362,0.556678887,3.763180184
281,0.80632839,0.272720871,0.236280975,0.552729095,3.273062523
282,0.798115389,0.263099143,0.235568236,0.549299387,2.487717909
283,0.793848669,0.261675874,0.232540097,0.547322615,2.642350543
284,0.795341161,0.270923138,0.22694717,0.54773163,3.987047499
285,0.801359637,0.283871756,0.22127155,0.551459283,5.641799101
286,0.81276218,0.295921475,0.219547706,0.558954685,6.795785221
287,0.825359476,0.302568192,0.221459348,0.567707995,7.107401389
288,0.832728639,0.299479911,0.22502458,0.574108886,6.448698947
289,0.836112472,0.297257415,0.228726235,0.576185446,5.912214313
290,0.84035007,0.306250961,0.2318843,0.574901231,6.432071895
291,0.838368723,0.306771544,0.233905667,0.571524533,6.339119949
292,0.830634163,0.297781196,0.234197228,0.567323639,5.569988391
293,0.822499561,0.290186903,0.232167334,0.563566844,5.115161963
294,0.818500677,0.29107579,0.228177325,0.561522434,5.566852411
295,0.819998647,0.296745861,0.225183594,0.562458702,6.326003592
296,0.8278557,0.301847921,0.226368327,0.567524631,6.613982777
297,0.839920646,0.304064497,0.231182343,0.575767289,6.29362962
298,0.851259259,0.303670164,0.235886248,0.58443666,5.764683096
299,0.856791792,0.301281628,0.236642319,0.590489268,5.439896531
300,0.854463868,0.298614226,0.232489566,0.591689668,5.553964204
301,0.851520365,0.297674927,0.230183379,0.590491121,5.680689337
302,0.854313069,0.300470706,0.233502751,0.59018282,5.639429752
303,0.866007718,0.309008535,0.240789165,0.594053959,5.707600851
304,0.882861744,0.323784781,0.247653538,0.600771372,6.300610038
305,0.87370635,0.337184898,0.241619058,0.590136613,8.061899634
306,0.864669347,0.346069136,0.237112979,0.58079455,9.350004032
307,0.880794516,0.34958203,0.245678293,0.590065805,8.771660251
308,0.903549713,0.346868136,0.256592602,0.606876245,7.401705843
309,0.911772778,0.337409531,0.257945116,0.617939457,6.394136056
310,0.905488218,0.324428071,0.252068099,0.620413053,5.797115724
311,0.897332988,0.313472195,0.250155868,0.617956555,5.090759746
312,0.896294566,0.308486198,0.258501546,0.614327714,4.040637374
313,0.901089746,0.30868356,0.26886762,0.613284279,3.223127501
314,0.908704546,0.312437043,0.2709154,0.618075229,3.33527584
315,0.912386477,0.318271932,0.26442366,0.622787099,4.294297304
316,0.912658368,0.324854543,0.258526837,0.623618778,5.285001151
317,0.916368607,0.330856494,0.260620022,0.623603962,5.597552266
318,0.92505493,0.334949406,0.268666318,0.625884968,5.262258922
319,0.938014639,0.335828966,0.277838633,0.633175656,4.549263308
320,0.935290801,0.333247354,0.278426423,0.631241815,4.313345116
321,0.915166888,0.328403465,0.271154851,0.617381658,4.60608991
322,0.912771403,0.322747087,0.270983657,0.617535285,4.16290695
323,0.927808634,0.318775591,0.277870258,0.630481715,3.220990751
324,0.944142147,0.319428607,0.284955805,0.642643764,2.662661045
325,0.951664509,0.32552358,0.285532219,0.647064139,3.068171975
326,0.953490257,0.333518808,0.280747478,0.647970778,4.044423321
327,0.956354465,0.339553817,0.281665944,0.647687674,4.439252308
328,0.962924766,0.342344843,0.290107968,0.648278712,4.001490547
329,0.972644666,0.342300351,0.301309997,0.651806874,3.121985808
330,0.979610358,0.33985838,0.304499507,0.658144173,2.666781632
331,0.974717877,0.33545697,0.290678687,0.662785491,3.35425294
332,0.973247048,0.329534162,0.288542589,0.665156668,3.059357927
333,0.978903979,0.322527994,0.30496007,0.665333923,1.310303489
334,0.981031199,0.314876508,0.320433859,0.663393474,-0.41567481
335,0.972732105,0.307017742,0.319414587,0.659603318,-0.932611532
336,0.960026045,0.299389738,0.310503349,0.655150202,-0.841750143
337,0.952198844,0.292430534,0.309303595,0.651495673,-1.285203871
338,0.952921266,0.286578171,0.320380554,0.650101328,-2.580871636
339,0.958300691,0.282270689,0.332360575,0.652428766,-3.812331963
340,0.963943089,0.279895014,0.33425911,0.658551113,-4.099648186
341,0.962561208,0.27944794,0.327546222,0.660379139,-3.616411876
342,0.956192661,0.280746444,0.319420267,0.656963598,-2.92225
343,0.949682985,0.283606541,0.314813862,0.651033997,-2.379199729
344,0.945693784,0.287844247,0.31367741,0.645320875,-1.986745183
345,0.946273587,0.29301371,0.315308561,0.642402674,-1.722328177
346,0.95001837,0.295843939,0.319004967,0.642906888,-1.787859956
347,0.955122292,0.294945416,0.324064278,0.646109756,-2.236823355
348,0.960718402,0.290876274,0.329784145,0.651260445,-2.965718853
349,0.965942715,0.284206621,0.335462219,0.657608126,-3.870416872
350,0.970233287,0.276009956,0.340404267,0.664370851,-4.81505792
351,0.978345373,0.277519408,0.34411174,0.67001637,-4.937757899
352,0.986382009,0.286047167,0.346286955,0.672242293,-4.450899166
353,0.982107459,0.284490564,0.346641376,0.668711148,-4.616698986
354,0.964341005,0.275182101,0.344886466,0.657085466,-5.271135472
355,0.935790033,0.266937224,0.340755065,0.635169177,-5.776451795
356,0.907728459,0.268099818,0.33520305,0.60885671,-5.477006077
357,0.897398477,0.274984572,0.331048579,0.596361656,-4.669911369
358,0.912732566,0.273166505,0.330897445,0.612743713,-4.680218257
359,0.933959014,0.263898328,0.334251089,0.637801078,-5.481657577
360,0.92758886,0.256564253,0.339057598,0.633817096,-6.47190531
361,0.89246247,0.254784979,0.343656599,0.598213437,-7.392063316
362,0.870334227,0.252945777,0.347312844,0.576031687,-8.156337038
363,0.863050436,0.250321973,0.349420332,0.569680848,-8.664523279
364,0.868691213,0.247789144,0.349373061,0.576857874,-8.772177521
365,0.885754346,0.246984747,0.346565061,0.595259576,-8.330123534
366,0.910198965,0.249559253,0.340987414,0.620002309,-7.3371529
367,0.928552426,0.255650708,0.334749796,0.637045898,-6.172975184
368,0.92428376,0.261827284,0.330431583,0.63095782,-5.403164127
369,0.898772869,0.264142304,0.330612153,0.604144351,-5.46759808
370,0.872993011,0.258649093,0.337870883,0.578813542,-6.807403241
371,0.86463879,0.245201201,0.351396162,0.573758787,-9.223702746
372,0.871928546,0.238918884,0.357087733,0.582977775,-10.11021473
373,0.881359722,0.240597606,0.354848803,0.591964177,-9.621922208
374,0.883409155,0.246089297,0.34927279,0.592505313,-8.674241864
375,0.879247679,0.251245889,0.344953107,0.586787006,-7.949505072
376,0.871395898,0.25239459,0.345852418,0.577967531,-8.049988691
377,0.862761291,0.250140247,0.350256425,0.569205161,-8.761583676
378,0.85651234,0.247348309,0.353451736,0.563652697,-9.382396419
379,0.853907257,0.245721261,0.352647308,0.562398845,-9.477078785
380,0.850794572,0.244004633,0.349923092,0.561375538,-9.404228773
381,0.842628579,0.240866398,0.347979224,0.55599859,-9.604101183
382,0.831806597,0.240097431,0.347522465,0.545981225,-9.810821938
383,0.822168944,0.243215073,0.347684189,0.534432954,-9.746405158
384,0.815266803,0.248105732,0.347552815,0.524555897,-9.449836308
385,0.81260749,0.252618266,0.346216761,0.519552173,-8.975750515
386,0.815521582,0.254648652,0.342803529,0.522404098,-8.403324917
387,0.820225843,0.253555979,0.337654366,0.52965201,-7.903665137
388,0.822807862,0.250410636,0.332530141,0.53607576,-7.623521268
389,0.824146641,0.24646601,0.329272304,0.541051016,-7.616549157
390,0.825562593,0.243500695,0.329722303,0.544099169,-7.8879485
391,0.828437103,0.243491799,0.335643641,0.544746898,-8.42419471
392,0.832229065,0.248335553,0.342514815,0.542964738,-8.639406101
393,0.834519589,0.257264868,0.343064973,0.539496205,-7.916540037
394,0.834212986,0.266314934,0.339272057,0.535162341,-6.780309833
395,0.830556695,0.271331686,0.333729092,0.530784191,-5.843255991
396,0.823148704,0.268184344,0.329027646,0.527182591,-5.73628528
397,0.818270264,0.264936796,0.326980728,0.525067988,-5.873513217
398,0.824996233,0.276616577,0.327341528,0.524858778,-4.80110048
399,0.82907218,0.278481825,0.329526491,0.526925608,-4.812437355
400,0.828242463,0.266502178,0.33295206,0.531639125,-6.214158335
401,0.832827502,0.258492614,0.337034679,0.539369976,-7.244805261
402,0.844872738,0.267362109,0.341055709,0.54441752,-6.732102021
403,0.842807536,0.282898355,0.34373972,0.532103678,-5.682877034
404,0.839097118,0.289250985,0.343667847,0.5247581,-5.152442014
405,0.842493395,0.282241883,0.339421223,0.533962941,-5.321153342
406,0.847104136,0.272462168,0.329580985,0.548318412,-5.17595512
407,0.846286875,0.269903311,0.314114374,0.555598867,-3.951547554
408,0.837982328,0.2744782,0.30201264,0.55025383,-2.483719024
409,0.83233388,0.282077321,0.305760489,0.538805489,-2.181554106
410,0.837021787,0.289869595,0.324832198,0.530535616,-3.271738029
411,0.849563208,0.297459937,0.33409899,0.534726006,-3.401898869
412,0.866698402,0.30472392,0.313472049,0.557651883,-0.778428324
413,0.889671626,0.311537115,0.311196138,0.578305075,0.029256432
414,0.910995401,0.317775095,0.326545738,0.588883972,-0.739038404
415,0.921358029,0.32331343,0.329902907,0.594777238,-0.549738983
416,0.927516519,0.328027695,0.324193002,0.601415339,0.316381857
417,0.936762576,0.33179346,0.317929784,0.612018732,1.124073759
418,0.919072281,0.334486298,0.314445107,0.594859832,1.671951921
419,0.886604472,0.335981781,0.312402604,0.562782867,2.079392054
420,0.88829828,0.336213744,0.310561765,0.565347168,2.252012244
421,0.913869654,0.33537882,0.308867166,0.592191913,2.221961239
422,0.93610237,0.333747702,0.307589696,0.615850456,2.108048598
423,0.929498923,0.33160265,0.306684046,0.610736957,2.024944782
424,0.906219474,0.329457838,0.305683165,0.589008947,2.003246584
425,0.906962516,0.328041892,0.304090688,0.591260175,2.010439964
426,0.927434798,0.328091503,0.301410251,0.613119486,2.159818262
